"NOME_CANDIDATO","NOME_URNA_CANDIDATO","COD_GRAU_INSTRUCAO","CODIGO_ESTADO_CIVIL"
"CARLOS ALBERTO MACHADO","MACHADO",8,1
"DELARI MARIA BOTTEGA EBELING","DELARI",8,1
"EDSON GIROTO","GIROTO",8,1
"ELIAS ISHY DE MATTOS","ELIAS ISHY",8,1
"ESACHEU CIPRIANO NASCIMENTO","ESACHEU NASCIMENTO",8,1
"FABIO RICARDO TRAD","FABIO TRAD",8,1
"FABRIZIA TINOCO ABREGO","FABRIZIA TINOCO",8,1
"FRANCISCA MARIA DANTAS","FRANCISCA DANTAS",6,1
"GERALDO RESENDE PEREIRA","GERALDO RESENDE",8,1
"GILMAR DE ALMEIDA VICENTIN","GILMAR VICENTIM",6,1
"IACIR PAULO RODRIGUES DE AZAMOR","CORONEL AZAMOR",8,1
"IARA COSTA","IARA COSTA",7,1
"IARA NEVES DE SOUZA","PROFª IARA",8,1
"JOAO BATISTA DOS SANTOS","JOÃO GRANDÃO",8,1
"JORGE APARECIDO QUEIROZ","JORGINHO DO GÁS",8,1
"JOSENITA CABRAL SILVA","JOSENITA CABRAL",8,1
"JULIANA ZORZO SILVA","JULIANA ZORZO",8,1
"LUIZ HENRIQUE MANDETTA","MANDETTA",8,1
"MARIANGELA BENTOS DA SILVA","MARIANGELA",6,1
"MARLENE MARA ALVES MARTINS","PROFESSORA MARLENE MARA",8,1
"MAYCOL HENRIQUE QUEIROZ ANDRADE","MAICO",6,1
"MILANE BELLI DE LANA PAIVA","MILANE",7,1
"MILTON QUARESMA GOMES","MILTON QUARESMA",6,1
"MOACIR ROBERTO DE ABREU","MOACIR ABREU",8,1
"RAIMUNDA LUZIA DE BRITO","PROFESSORA RAIMUNDA",8,1
"REINALDO AZAMBUJA SILVA","REINALDO AZAMBUJA",7,1
"ROBERTO HASHIOKA SOLER","ROBERTO HASHIOKA",8,1
"SERGIO AUGUSTO FONTELLAS DOS SANTOS","PASTOR SERGIO FONTELLAS",6,1
"SERGIO LINS LACERDA DE BARROS","SERGIO LACERDA",7,1
"SERGIO PEREIRA ASSIS","SERGIO ASSIS",7,1
"SILVANA APARECIDA TOLA","PROFESSORA SILVANA",8,1
"SIMONE PAIM DOS SANTOS DE ALMEIDA","PASTORA SIMONE PAIM",8,1
"SIMONE SILVA DIAS","SIMONE DIAS",7,1
"VANDER LUIZ DOS SANTOS LOUBET","VANDER",8,1
"VICENTE DE SOUZA LICHOTI","VICENTE LICHOTI",8,1
"ZENAIDE DE SOUZA FERREIRA","ZENAIDE",3,1
"ADAIR RUFINO DA SILVA FILHO","DAIRINHO FILHO",6,1
"ALEDINER MESQUITA BORBA","DR MESQUITA",8,1
"AMOREZIO DIAS VIDRAGO","AMOREZIO",7,1
"ANDRE GERARD TRECHAUD","ANDRÉ TRECHAUD",8,1
"ANTONIO MARCOS NASCIMENTO LEMOS","MARCOS BAIANO",3,1
"ARAHAO NUNES CABRAL","ARAO CABRAL",6,1
"AVELINO RIBEIRO DA SILVA NETO","MAMÃO",6,1
"CARLOS GOMES BEZERRA","CARLOS BEZERRA",8,1
"CLOVIS ANTONIO DE PAULA","CLOVIS DE PAULA",6,1
"CRISTIANE MENDES MACHADO ROCHA","CRISTIANE MENDES",7,1
"CRISTIANO NOGUEIRA PERES","TUCA NOGUEIRA",8,1
"DAVI MANOEL DO NASCIMENTO","DAVI NASCIMENTO",6,1
"DORGIVAL DA SILVA","DORGIVAL",8,1
"EDILSON PEREIRA NERY","EDILSON NERY",8,1
"EDIVAL DE PINHO COSTA","EDIVAL PINHO",6,1
"EDNA MARA DE BACO NOGUEIRA","EDNA MARA",4,1
"EDUARDO ALVES MOURA","EDUARDO MOURA",8,1
"ELIEZER MOREIRA DOS SANTOS","ELIEZER MOREIRA",8,1
"ELSO RODRIGUES","ELSO RODRIGUES",8,1
"EUNICE TEODORA DOS SANTOS","PROFª NICE",8,1
"FLORIVALDO ROBALO DA ROSA","PROF FLORIVALDO",8,1
"GENESSY ASSUNCAO SOUZA","GENESSY",8,1
"HOMERO ALVES PEREIRA","HOMERO PEREIRA",8,1
"ISRAEL SILVA BORGES","ISRAEL ROLAMENTO",8,1
"IZABEL MELO","IZABEL MELO",4,1
"JAQUELINE BEBER GUIMARAES","DRA JAQUELINE",8,1
"JOANA DARC MIRANDA SOUSA","JOANA",6,1
"JOSE ROGERIO SALLES","ROGERIO SALLES",8,1
"JULIANO DE SOUZA RABELO","CABO JULIANO RABELO",7,1
"JULIANO FRANCISCO DE ALBUQUERQUE","JULIANO ALBUQUERQUE",4,1
"JULIO CEZAR DA SILVA MATOS","CEZAR MATTOS",6,1
"JULIO JOSE DE CAMPOS","JULIO CAMPOS",8,1
"LEONCIO PINHEIRO DA SILVA FILHO","LEONCIO PINHEIRO",8,1
"LUCIA DE LOURDES GONCALVES","PROFESSORA LUCIA",8,1
"MANOEL LUIZ NOSCHANG","NOSSANGUE",7,1
"MARIA DEUSIMAR MILHOMEM SILVA","DEUSIMAR",8,1
"MARIO FRANCELINO VIEIRA","MARIO",4,1
"NERI GELLER","NERI GELLER",5,1
"NEUZA ANAIA DE SOUZA GOMES","NEUZA NAIA",6,1
"NICODEMOS CRUZ DE ALMEIDA","NICÃO",6,1
"ONESIMO UNE TSEREWARIRIWE","ONEZIO JURUNA",4,1
"OZIOL BEZERRA DE PAULA","ISAIAS BEZERRA",4,1
"PEDRO HENRY NETO","PEDRO HENRY",8,1
"ROBERTO ANGELO DE FARIAS","ROBERTO FARIAS",8,1
"ROBERTO DORNER","ROBERTO DORNER",3,1
"SAGUAS MORAES SOUSA","SAGUAS",8,1
"SANDRA HELENA MARTINI","SANDRA HELENA",8,1
"SERGIO HENRIQUE FONSECA GUIMARAES CARVALHO","SERGIO GUIMARÃES",8,1
"SERGIO JOSE DE AGUIAR","BISPO SERGIO AGUIAR",8,1
"SERYS MARLY SLHESSARENKO","SERYS",8,1
"SIMONE DE CASSIA VIEIRA","SIMONE DE CASSIA",7,1
"SUELI DIAS DE OLIVEIRA","SOELI",4,1
"TANIA APARECIDA BARTELI","TANIA",6,1
"THELMA FIGUEIREDO PIMENTEL DE OLIVEIRA","THELMA DE OLIVEIRA",8,1
"VALERIA CARDOSO","VALERIA CARDOSO",7,1
"VALTENIR LUIZ PEREIRA","VALTENIR",8,1
"VERA LUCIA CARVALHO","VERA ALBERT",7,1
"VICTORIO GALLI FILHO","PROF. VICTORIO GALLI",8,1
"WELLINGTON ANTONIO FAGUNDES","WELLINGTON FAGUNDES",8,1
"WILLIAN TADEU RODRIGUES DIAS","WILLIAM DIAS",8,1
"WILSON JUNIO CHAMORRO","BAIXINHO DO CAMINHÃO",6,1
"WILSON MASSAHIRO KISHI","WILSON KISHI",6,1
"ZEFERINO BORTOLON","BORTOLON",5,1
"ADALMILSON DE SOUZA DUARTE","CORONEL ADALMILSON",8,1
"ADEMIR GALVAO ANDRADE","ADEMIR ANDRADE",8,1
"ANA CLAUDIA RODRIGUES BRAGA","CLUADIA BRAGA",6,1
"ANA DO SOCORRO BARBOSA BARROS","ANA DO SOCORRO",6,1
"ANDRE TEIXERA DIAS","ANDRE DIAS",8,1
"ANTONIO CAXINAUA GUALBERTO JUNIOR","PROF CAXINAUA",8,1
"ANTONIO MASSUD DE SALES PEREIRA","MASSUD",5,1
"ANTONIO SAMPAIO NETO","SAMPAIO",8,1
"ARNALDO JORDY FIGUEIREDO","ARNALDO JORDY",7,1
"ASDRUBAL MENDES BENTES","ASDRUBAL",8,1
"AZIEL CARVALHO NEVES","AZIEL NEVES",6,1
"CARLA CRISTINA FREITAS DOS SANTOS","CARLA",6,1
"CARLOS ALBERTO PEREIRA DA CUNHA","CARLOS CUNHA",6,1
"CARLOS AUGUSTO XAVIER DO NASCIMENTO","CARLOS XAVIER",8,1
"CARLOS EDUARDO CARDOSO MARTINS","CARLOS MARTINS",8,1
"CATARINO RIBEIRO DE LIMA","CATARINO",8,1
"CLAUDINEI PEREIRA BARBOSA FURMAN","CLAUDINEI FURMAN",7,1
"CLAUDIO ALBERTO CASTELO BRANCO PUTY","PUTY",8,1
"CONCEICAO DE NAZARE OLIVEIRA DA SILVA","CONCEICAO OLIVEIRA",4,1
"DARIO JOSE BALIEIRO BERNARDES","DARIO",8,1
"DELMIRO VIEIRA PEIXOTO JUNIOR","DELMIRO JR",4,1
"DOFILA FARIAS DIAS","DOFILA",6,1
"ELCIONE THEREZINHA ZAHLUTH BARBALHO","ELCIONE",8,1
"ELENILSON JOSE SANTOS DA COSTA","DR ELENILSON",8,1
"ELIETE VIEIRA DOS SANTOS","ELITE VIEIRA",5,1
"ELIEZER PINHO DEFREITAS","ELIEZER FREITAS",8,1
"EMILIANO QUARESMA DOS SANTOS","BUJARÚ",4,1
"ESMERINO NERI BATISTA FILHO","MIRIQUINHO BATISTA",8,1
"FERNANDO MARCULINO GUIMARES","FERNANDO MARCULINO",6,1
"FRANCISCA ALVES DE SOUSA","FRANCISCA SOUSA",6,1
"FRANCISCO ROSINALDO FERREIRA DE ARAUJO","SURDÃO",4,1
"GERSON DOS SANTOS PERES","GERSON PERES",8,1
"GIOVANNI CORREA QUEIROZ","GIOVANNI QUEIROZ",8,1
"GLAUCIONE SILVA COSTA","GAGUIM",5,1
"HENRIQUE DE CAMPOS SOARES JUNIOR","HENRIQUE SOARES",8,1
"INACIO MAROJA BRITO DE ALBUQUERQUE","MAROJA",8,1
"IVALDO JOSE PIMENTEL","PIMENTEL",6,1
"JAIRSON DO CARMO RIBEIRO GAIA","TOCHA",6,1
"JANAINA BARBOSA DE OLIVEIRA","JANAINA OLIVEIRA",7,1
"JOAO DAS GRACAS MORAES","REPORTER MORAES",6,1
"JOAO DUDIMAR DE AZEVEDO PAXIUBA","DUDIMAR PAXIUBA",8,1
"JOAO JULIO DO AMARAL","JULIO AMARAL",8,1
"JOAQUIM DE LIRA MAIA","LIRA MAIA",8,1
"JORGE LUIZ GUIMARAES PANZERA","JORGE PANZERA",7,1
"JOSE BENITO PRIANTE JUNIOR","PRIANTE",8,1
"JOSE CARLOS LIMA DA COSTA","ZÉ CARLOS DO PV",8,1
"JOSE CARLOS SOARES TAVARES","ZE CARLOS DO CORREIO",8,1
"JOSE DA CRUZ MARINHO","ZEQUINHA MARINHO",8,1
"JOSE DILSON MELO DE SOUZA JUNIOR","CORONEL DILSON JUNIOR",8,1
"JOSE GERALDO TORRES DA SILVA","ZE GERALDO",4,1
"JOSE HILTON PINHEIRO DE LIMA","HILTON LIMA",8,1
"JOSE LEONCIO DA SILVA","NENA",6,1
"JOSE MARIA DA SILVA PINHEIRO","ZERINHO",6,1
"JOSE RIBAMAR CORREA RIBEIRO","RIBAMAR RIBEIRO",8,1
"JOSE ROBERTO DE OLIVEIRA FARO","BETO FARO",4,1
"JOAO BATISTA MEDEIROS BARBOSA","MEDEIROS",8,1
"JOAO CARVALHO NETO","JOÃO MARANHÃO",6,1
"LEONISIO LOPES TRINDADE","LEO DO MANO VELHO",8,1
"LUCIO DUTRA VALE","LUCIO VALE",8,1
"LUIZ OTAVIO OLIVEIRA CAMPOS","LUIZ OTAVIO",8,1
"MALAQUIAS DE ALMEIDA SANTOS","MALAQUIAS",6,1
"MARCILIO JOSE DA SILVA","MARCILIO SILVA",4,1
"MARCIO ANDRE BARROS MOREIRA","MARCIO MOREIRA",7,1
"MARCIO VITOR PAIXAO HOLANDA","MARCIO HALANDA",6,1
"MARCLEY MONTEIRO LIMA","MARCLEY",8,1
"MARCO AURELIO FERREIRA DE MIRANDA","MARCO AURELIO",8,1
"MARCOS ANTONIO BATALHA BANDEIRA","MARCOS BANDEIRA",7,1
"MARCOS ANTONIO BRITO PEREIRA","MARCOS BRITO",6,1
"MARIA AUXILIADORA NUNES DE SA","OCI",4,1
"MARIA DE NAZARE NASCIMENTO MARTINS","NAZARÉ MARTINS",6,1
"MARIA DE NAZARE PINHEIRO DA SILVA","NAZA",6,1
"MARIA JOSE FARIAS BOTELHO","MAZEH BOTELHO",6,1
"MARIA NEUCI DOS SANTOS FERNANDES","NEL FERNANDES",8,1
"MARIO ADOLFO FURTADO REBELO JUNIOR","JUNIOR REBELO",3,1
"MARIO HENRIQUE DE LIMA BISCARO","MARIO FILHO",8,1
"NAPOLEAO COSTA OLIVEIRA","NAPOLEAO",6,1
"NATALINA PINHEIRO DOS SANTO","NATALINA DO PDT",6,1
"NELSON DA SILVA PARIJOS NETO","NETO PARIJÓS",8,1
"NELSON FRANCISCO MARZULLO MAIA","MARZULLO",8,1
"NILSON PINTO DE OLIVEIRA","NILSON PINTO",8,1
"ODAIR SANTOS CORREA","ODAIR CORREA",8,1
"PAULO DE SOUSA BASTOS","PAULO BASTOS",8,1
"PAULO JOAQUIM DE JESUS","PAULO DE JESUS",7,1
"PAULO SERGIO RABELO COSTA","PAULO RABELO",5,1
"RAIMUNDO AUGUSTO NUNES DA SILVA","AUGUSTAO",8,1
"RAIMUNDO DE PINHO MARQUES","RAIMUNDO MARQUES",8,1
"RAIMUNDO VALRY DE MORAIS","VALRY MORAES",8,1
"RAUL BATISTA DE SOUZA","PASTOR RAUL BATISTA E RAUL BAT",6,1
"RAUL MEIRELES DO VALE","RAUL MEIRELES",8,1
"RENATA CRISTINA FIGUEIREDO COIMBRA","RENATA COIMBRA",6,1
"ROBERTO MEDEIROS DA SILVA","ROBERTO MEDEIROS",8,1
"RUBENS DE SOUZA ROCHA","RUBENS ROCHA",6,1
"RUI GUILHERME LACERDA DE MATOS","MAJOR LACERDA",8,1
"SALVADOR MAURICIO DA ROCHA PINHEIRO","IRMÃO MAURICIO",6,1
"SIGLIA SIMONE BENTES PADILHA","SIGLIA SIMONE",7,1
"VANESSA CORREA VASCONCELOS","CAPITÃ VANESSA",8,1
"VICENTE DE PAULA MACIEL LOBATO","VICENTE MACIEL",8,1
"WALDECYR LEAL DOS SANTOS","LEAL SANTOS",8,1
"WLADIMIR AFONSO DA COSTA RABELO","WLAD",6,1
"ZENALDO RODRIGUES COUTINHO JUNIOR","ZENALDO COUTINHO",8,1
"ABELARDO JUREMA FILHO","ABELARDO JUREMA",8,1
"ADAILTO BARROS DE SOUZA","ADAILTO BARROS",4,1
"AGUINALDO VELLOSO BORGES RIBEIRO","AGUINALDO RIBEIRO",8,1
"ALZENI RODRIGUES DOS SANTOS","ALZENI RODRIGUES",8,1
"ANA CLARA MAIA DE OLIVEIRA","ANA CLARA MAIA",7,1
"ANA PAULA DE OLIVEIRA","DRA ANA PAULA",8,1
"ANTONIO IVANES DE LACERDA","DR IVANES",8,1
"ANTONIO ROBERTO DE SOUSA PAULINO","ROBERTO PAULINO",8,1
"ARMANDO ABILIO VIEIRA","ARMANDO ABILIO",8,1
"BENJAMIM GOMES MARANHAO NETO","BEJAMIM MARANHAO",8,1
"BONIFACIO ROCHA DE MEDEIROS","BONIFÁCIO ROCHA",6,1
"CASSIANO PASCOAL PEREIRA NETO","CASSIANO",7,1
"DAMIAO FELICIANO DA SILVA","DR. DAMIÃO",8,1
"DJALMA VARELA BEZERRA","DJALMA VARELA",5,1
"EDIRCE DE OLIVEIRA SILVA","EDIRCE SILVA",4,1
"EDVALDO JOSE CAICARA","CAIÇARA",8,1
"EDVAN CARNEIRO DA SILVA","EDVAN CARNEIRO",8,1
"EFRAIM DE ARAUJO MORAIS FILHO","EFRAIM FILHO",8,1
"EMANOELE BATISTA BARBOSA","MANU",7,1
"ERIVAM PEREIRA DA SILVA","CIDADÃO",4,1
"FABIO RODRIGUES DE OLIVEIRA","MAJOR FABIO",8,1
"FERNANDO JORDAO DA SILVA","FERNANDO JORDÃO",6,1
"FLAVIANO QUINTO RIBEIRO COUTINHO","QUINTO",8,1
"FLAVIO EMILIANO MOREIRA DAMIAO SOARES","FLAVIO MOREIRA",7,1
"FLAVIO LUIS DE MENEZES","FLAVIO MENEZES",6,1
"FRANCISCO DE PAULA ATAIDE GONZALEZ","GONZALEZ",8,1
"FRANCISCO SALUSTIANO CORREIA NETO","PROFESSOR NETO",7,1
"GERALDO AMORIM DE SOUZA","AMORIM",8,1
"GIZELY BATISTA DE ALBUQUERQUE","GIGI",7,1
"HUGO MOTTA WANDERLEY DA NOBREGA","HUGO MOTTA",7,1
"IJEILSON RODRIGUES DA SILVA","IJEILSON RODRIGUES",6,1
"JEOVA VIEIRA CAMPOS","JEOVA",8,1
"JOAO BATISTA FREIRE VIEGAS","VIEGAS",8,1
"JOSE ANDREA MAGLIANO FILHO","MAGLIANO",7,1
"JOSE FERNANDO COSTA CARVALHO","FERNANDO CARVALHO",8,1
"JOSE LUIZ BARBOSA RAMALHO CLEROT","CLERO",8,1
"JOSE WILSON SANTIAGO FILHO","WILSON FILHO",7,1
"JOSE EDVALDO ROSAS","EDVALDO ROSAS",7,1
"JOSE WELLINGTON ROBERTO","WELLINGTON ROBERTO",7,1
"JOAO MARQUES ESTRELA E SILVA","JOÃO ESTRELA",8,1
"JULIO RAFAEL JARDELINO DA COSTA","JULIO RAFAEL",8,1
"JADER SOARES PIMENTEL","JÁDER PIMENTEL",8,1
"KLEBER FERNANDES DA ROCHA SOUZA","KLEBER ROCHA",8,1
"LEONARDO DE MELO GADELHA","LEONARDO GADELHA",8,1
"LIDIA DE MOURA SILVA CRONEMBERGER","LIDIA MOURA",8,1
"LILIANE DE OLIVEIRA","LILA",8,1
"LUIZ ALBUQUERQUE COUTO","LUIZ COUTO",8,1
"MANOEL ALVES DA SILVA JUNIOR","MANOEL JUNIOR",8,1
"MARIA BETANIA DA SILVA","MARIA BETÂNIA",7,1
"MARIA DO SOCORRO PIMENTEL","SOCORRO PIMENTEL",8,1
"MAURILIO JOCA CABRAL","TIÃO",6,1
"PAULO ROBERTO DE AQUINO NEPOMUCENO","PAULO NEPOMUCENO",8,1
"PETRONIO DOS SANTOS LIMA","PETRONIO ELETRICISTA",5,1
"PHILEMON RODRIGUES DA SILVA","PASTOR PHILEMON",7,1
"RAMIRO MANOEL PINTO GOMES PEREIRA","RAMIRO PINTO",8,1
"RICARDO CARDOSO AGRA DE CASTRO","RICARDO AGRA",8,1
"ROMERO RODRIGUES VEIGA","ROMERO RODRIGUES",8,1
"ROOSEVELT MATIAS DE SANTANA","ROOSEVELT",6,1
"ROSILDA GUEDES DA SILVA DE MIRANDA","ROSILDA GUEDES",8,1
"ROSSANA CRISTINA HONORATO DE OLIVEIRA","ROSSANA HONORATO",8,1
"RUY MANOEL CARNEIRO BARBOSA DE ACA BELCHIOR","RUY CARNEIRO",8,1
"SERGIO DA SILVA LOURENCO","SÉRGIO LOURENÇO",6,1
"SERGIO RICARDO PEREIRA DA CRUZ","SÉRGIO PEREIRA",7,1
"WALTER CORREIA DE BRITO FILHO","WALTER BRITO",6,1
"WALTER CORREIA DE BRITO NETO","WALTER BRITO NETO",7,1
"WASHINGTON JOSE PESSOA FURTADO RODRIGUES DINIZ","PROFESSOR WASHIGTON",8,1
"ANA LUCIA ARRAES DE ALENCAR","ANA ARRAES",8,1
"ANDRE CARLOS ALVES DE PAULA FILHO","ANDRE DE PAULA",8,1
"ANTONIO CHARLES LUCENA DE OLIVEIRA MELLO","CHARLES LUCENA",8,1
"ANTONIO CICERO BATISTA","TONHO DOIS MIL",6,1
"ANTONIO MARCOS DA SILVA","ANTONIO MARCOS",8,1
"ANTONIO WILSON SPECK","ANTONIO SPECK",8,1
"BAIARDO DE ANDRADE LIMA","BAIARDO DE ANDRADE LIMA",7,1
"BARTOLOMEU PEREIRA DE LIMA","BARTO",8,1
"BRUNO CAMPELO RODRIGUES DE SOUZA","BRUNO RODRIGUES",7,1
"BRUNO CAVALCANTI DE ARAUJO","BRUNO ARAUJO",8,1
"CARLOS ANTONIO BRAZ DA PENHA","CARLOS BRAZ",6,1
"CARLOS EDUARDO CINTRA DA COSTA PEREIRA","CADOCA",8,1
"CARLOS INACIO DA SILVA","CORONEL CARLOS INACIO",8,1
"DANILO JORGE DE BARROS CABRAL","DANILO CABRAL",8,1
"EDGAR MOURY FERNANDES SOBRINHO","EDGAR MOURY",8,1
"EDUARDO HENRIQUE DA FONTE DE ALBUQUERQUE SILVA","EDUARDO DA FONTE",6,1
"EDUARDO PESSOA DE CARVALHO","EDUARDO PESSOA",8,1
"ELIAS CARVALHO DE FRANCA","ELIAS DE FRANCA",7,1
"FERNANDO ANTONIO DO NASCIMENTO","FERNANDO NASCIMENTO",8,1
"FERNANDO BEZERRA DE SOUZA COELHO FILHO","FERNANDO FILHO",8,1
"FERNANDO DANTAS FERRO","FERNANDO FERRO",8,1
"FRANCISCO EURICO DA SILVA","PASTOR EURICO",7,1
"GEOVANE JOSE GOMES DE ALMEIDA","GEOVANE GOME",6,1
"GERSON COSME DO NASCIMENTO","BOBGEL PORTUARIO",4,1
"GILVAN LEONEL DE ASSUNCAO","GILVAN CONTADOR",6,1
"HUMBERTO CALACA DE ALMEIDA JUNIOR","HUMBERTO CALACA",6,1
"INOCENCIO GOMES DE OLIVEIRA","INOCENCIO OLIVEIRA",8,1
"ISAIAS GOMES DA SILVA","DR ISAIAS GOMES",8,1
"IVANILDO PEDRO DA SILVA","IVANILDO SILVA",6,1
"JAILTON ANTONIO DE SOUZA AZEVEDO","JAILTON AZEVEDO",8,1
"JOAO PAULO LIMA E SILVA","JOAO PAULO",7,1
"JORGE NUNES DA SILVA","JORGE NUNES",6,1
"JORGE SERAFIM DA SILVA","JORGE DE ALZIRA",6,1
"JORGE WICKS CORTE REAL","JORGE CORTE REAL",8,1
"JOSE DE ARIMATEIA JERONIMO SANTOS","ARIMATEIA",8,1
"JOSE MIGUEL DE SALES","MIGUEL SALES",8,1
"JOSE SEVERIANO CHAVES","JOSE CHAVES",8,1
"JOSENILDO SINESIO DA SILVA","JOSENILDO",8,1
"JOSE CARLOS CIPRIANO DA SILVA","JOSÉ CARLOS",4,1
"JOSE MENDONCA BEZERRA FILHO","MENDONÇA",8,1
"JOSE ROBERTO DE SOUZA","ROBERTO FERRAZ",4,1
"LUCIANA BARBOSA DE OLIVEIRA SANTOS","LUCIANA SANTOS",8,1
"LUCICLEIDE ANDRADE DE SANTANA","CLEIDE ANDRADE",6,1
"LUIZ GONZAGA PATRIOTA","GONZAGA PATRIOTA",8,1
"MARCELO OLIVEIRA MACIEL","MARCELO MACIEL",7,1
"MARCOS ANTONIO RAMOS DA HORA","MARCOS ANTÔNIO NEGÃO ABENÇOADO",6,1
"MARIA HELENA MENDES","MARIA HELENA MENDES",4,1
"MARLOS MAGALHAES PORTO","MARLOS PORTO",7,1
"MAURICIO RANDS COELHO BARROS","MAURICIO RANDS",8,1
"MOISES FRANCISCO DA SILVA","MOISES",6,1
"NELSON PEREIRA DE CARVALHO","NELSON",8,1
"OSINALDO VALDEMAR DE SOUZA","OSINALDO",8,1
"OSVALDO DE SOUZA COELHO","OSVALDO COELHO",8,1
"PAULO CESAR DA SILVA ALIPIO","PAULO CESAR",8,1
"PAULO RUBEM SANTIAGO FERREIRA","PAULO RUBEM",8,1
"PEDRO EUGENIO DE CASTRO TOLEDO CABRAL","PEDRO EUGENIO",8,1
"PEDRO PAULO DOS SANTOS","PEDRO PAULO DOS SANTOS",5,1
"RAUL JEAN LOUIS HENRY JUNIOR","RAUL HENRY",8,1
"ROBERTO SERGIO RIBEIRO COUTINHO TEIXEIRA","ROBERTO TEIXEIRA",8,1
"SEVERINO DE SOUZA SILVA","NINHO",8,1
"SEVERINO SERGIO ESTELITA GUERRA","SERGIO GUERRA",8,1
"SILVIO SERAFIN COSTA","SILVIO COSTA",6,1
"TEREZA CRISTINA BRANCO DE MACEDO","TEREZA BRANCO",4,1
"VERONICA DA SILVA DIAS","VERONICA",6,1
"WILSON AURELIANO LEO FILHO","WILSON LEO",5,1
"WOLNEY QUEIROZ MACIEL","WOLNEY QUEIROZ",7,1
"ZACARIAS VILHARBA","VILALBA DE JESUS",6,1
"ALOISIO ERNESTO SOARES DA COSTA FILHO","ALOISIO ERNESTO",7,1
"ANA PAULA DOS SANTOS COSTA","ANA PAULA COSTA",6,1
"ANTONIO ALEXANDRE DOS SANTOS","ALEXANDRE O GRANDE",6,1
"ANTONIO RODRIGUES DE SOUSA NETO","ANTONIO NETO",8,1
"ATILA FREITAS LIRA","ÁTILA LIRA",8,1
"CARLOS ALBERTO DE LIGORIO SOUSA ARAUJO","CARLOS ALBERTO ARAÚJO",6,1
"CARLOS ANDRE PEREIRA SANTOS","ANDREZINHO",7,1
"CARMEM LUCIA PIRES FERREIRA DA SILVA","CARMINHA",6,1
"DAMIAO MAZUELIO DANTAS GOMES","MAZUELIO DANTAS",5,1
"ELIANE TEREZINHA QUEIROGA MOREIRA","ELIANE",8,1
"ELIZEU MORAIS DE AGUIAR","ELIZEU AGUIAR",7,1
"FRANCISCO CELSO RODRIGUES","RADIALISTA CELSO RODRIGUES",6,1
"FRANCISCO DE ASSIS CARVALHO GONCALVES","ASSIS CARVALHO",8,1
"FRANCISCO RODRIGUES SOARES","PROF. SOARES",8,1
"GILIANE LICIA SILVA","GILIANE SILVA",8,1
"GISELY BRANDAO SOARES","GISELY SOARES",7,1
"GUTENBERG DE MOURA ROCHA","GUTENBERG ROCHA",8,1
"HALYSSON CARVALHO SILVA","HALISSON CARVALHO",7,1
"HELEN CRISTINA DA SILVA","HELEN CRISTINA",5,1
"HUGO NAPOLEAO DO REGO NETO","HUGO NAPOLEÃO",8,1
"IRACEMA MARIA PORTELA NUNES NOGUEIRA LIMA","IRACEMA PORTELA",8,1
"JACQUELINE FERREIRA DA CRUZ","JACQUELINE",5,1
"JEYZA RIBEIRO COSTA","JEYZA",6,1
"JOAQUIM JOSE SARAIVA DA PENHA","JOAQUIM SARAIVA",6,1
"JOSE ALBERTO LEMOS DUARTE","JOSÉ ALBERTO",8,1
"JOSE ANTONIO SOUZA E SILVA FILHO","ZE FILHO PAIM",8,1
"JOSE MESSIAS ANDRADE JUNIOR","MESSIAS JUNIOR",8,1
"JOSE NAZARENO CARDEAL FONTELES","NAZARENO",8,1
"JOSE DE ANDRADE MAIA FILHO","MAINHA",7,1
"JOSE FARIAS LIRA","FARIAS LIRA",3,1
"JOAO BATISTA GONCALVES DE SOUSA","JOÃOZINHO UNIMAGEM DA PARNAIBA",7,1
"JOAO CARLOS GUIMARAES ARAUJO","JOÃO CARLOS",4,1
"JOAO GALBA PEREIRA MORORO","MORORÓ",6,1
"JOAO MACHADO DE SOUSA","IRMÃO MACHADO",4,1
"JOAO PAULO JOSE DO NASCIMENTO","JOÃO PAULO",8,1
"JOAO SABINO DOS SANTOS SOBRINHO","JOÃO SABINO",4,1
"JULIO CESAR DE CARVALHO LIMA","JULIO CESAR",8,1
"LIEGE DA CUNHA CAVALCANTE RIBEIRO GONCALVES","DRA. LIÉGE",8,1
"LUCIANA HIPOLITO DE SOUSA COELHO","LUCIANA",8,1
"LUIZ GONZAGA PAES LANDIM","LUIZ PAES LANDIM",8,1
"MARCELO COSTA E CASTRO","MARCELO CASTRO",8,1
"MARCELO VAZ DA COSTA E CASTRO","MARCELO VAZ DA COSTA",8,1
"MARCOS ANTONIO DE MEDEIROS PARENTE","MARCOS PARENTE",8,1
"MARIA DO AMPARO RODRIGUES","DRA. AMPARO",8,1
"MARIA HELENA DA SILVA SOARES","HELENA SOARES",6,1
"MARIA ROSINEIDE LOPES DE AMORIM","ROSINEIDE",8,1
"MARLENE MARIA MARQUES DE SANTANA","MARLENE",6,1
"MARLLOS ROSSANO RIBEIRO GONCALVES DE SAMPAIO","MARLLOS SAMPAIO",8,1
"MIRIAN DE MEDEIROS SANTOS","MIRIAN",7,1
"NESTOR VIRGILIO MONTEIRO MOREIRA RAMOS","NESTOR MOREIRA",6,1
"ORLANDO MATIAS DO NASCIMENTO","ORLANDO MATIAS",4,1
